category	ID	term	count	gene	logFC	adj_pval	zscore
GOCC	GOCC_MULTIVESICULAR_BODY	GOCC_MULTIVESICULAR_BODY	51	ENSRNOG00000007581/ENSRNOG00000049471/ENSRNOG00000020125/ENSRNOG00000002323/ENSRNOG00000020644/ENSRNOG00000024022/ENSRNOG00000050057/ENSRNOG00000048738/ENSRNOG00000016001/ENSRNOG00000004014/ENSRNOG00000010238/ENSRNOG00000052499/ENSRNOG00000018566/ENSRNOG00000005700/ENSRNOG00000028733/ENSRNOG00000006767/ENSRNOG00000004332/ENSRNOG00000007650/ENSRNOG00000017226/ENSRNOG00000019854/ENSRNOG00000018735/ENSRNOG00000014064	-1.99353072	0.002220856	0
GOCC	GOCC_9PLUS0_NON_MOTILE_CILIUM	GOCC_9PLUS0_NON_MOTILE_CILIUM	106	ENSRNOG00000038819/ENSRNOG00000011829/ENSRNOG00000003633/ENSRNOG00000003955/ENSRNOG00000028380/ENSRNOG00000015101/ENSRNOG00000012396/ENSRNOG00000010348/ENSRNOG00000051529/ENSRNOG00000004181/ENSRNOG00000052061/ENSRNOG00000002932/ENSRNOG00000026171/ENSRNOG00000056458/ENSRNOG00000015816/ENSRNOG00000016670/ENSRNOG00000009881/ENSRNOG00000008807/ENSRNOG00000003013/ENSRNOG00000000606/ENSRNOG00000019340/ENSRNOG00000011847/ENSRNOG00000030212/ENSRNOG00000038868/ENSRNOG00000013641/ENSRNOG00000009808/ENSRNOG00000009580/ENSRNOG00000004542/ENSRNOG00000053893/ENSRNOG00000011144/ENSRNOG00000016545/ENSRNOG00000016108/ENSRNOG00000001700/ENSRNOG00000011363/ENSRNOG00000003875	1.783183954	0.002220856	0
GOCC	GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	147	ENSRNOG00000018815/ENSRNOG00000012558/ENSRNOG00000027035/ENSRNOG00000007906/ENSRNOG00000009116/ENSRNOG00000056226/ENSRNOG00000017508/ENSRNOG00000003388/ENSRNOG00000011871/ENSRNOG00000009334/ENSRNOG00000033658/ENSRNOG00000009935/ENSRNOG00000000066/ENSRNOG00000060100/ENSRNOG00000002711/ENSRNOG00000003086/ENSRNOG00000000236/ENSRNOG00000003208/ENSRNOG00000032778/ENSRNOG00000002276/ENSRNOG00000009309/ENSRNOG00000006545/ENSRNOG00000021732/ENSRNOG00000022911/ENSRNOG00000021776/ENSRNOG00000013727/ENSRNOG00000011222/ENSRNOG00000026596/ENSRNOG00000038572/ENSRNOG00000005037/ENSRNOG00000001247/ENSRNOG00000016790/ENSRNOG00000033790/ENSRNOG00000001265/ENSRNOG00000058539/ENSRNOG00000004727/ENSRNOG00000009339/ENSRNOG00000039740/ENSRNOG00000012012/ENSRNOG00000025317/ENSRNOG00000006731/ENSRNOG00000028215/ENSRNOG00000032929/ENSRNOG00000023698/ENSRNOG00000003139/ENSRNOG00000036841/ENSRNOG00000017919/ENSRNOG00000020347/ENSRNOG00000004925/ENSRNOG00000008672/ENSRNOG00000008932/ENSRNOG00000009110/ENSRNOG00000009161/ENSRNOG00000023262/ENSRNOG00000016631/ENSRNOG00000019326/ENSRNOG00000023541/ENSRNOG00000050437/ENSRNOG00000002879/ENSRNOG00000004412/ENSRNOG00000000576/ENSRNOG00000032254/ENSRNOG00000054479/ENSRNOG00000002376/ENSRNOG00000056703/ENSRNOG00000025981/ENSRNOG00000032178/ENSRNOG00000013970/ENSRNOG00000018615/ENSRNOG00000022261/ENSRNOG00000024178/ENSRNOG00000002394/ENSRNOG00000020423/ENSRNOG00000013837/ENSRNOG00000033335/ENSRNOG00000019100/ENSRNOG00000004487/ENSRNOG00000019620/ENSRNOG00000066036/ENSRNOG00000013254/ENSRNOG00000021847	1.695807304	0.002530219	0
GOCC	GOCC_MITOTIC_SPINDLE_POLE	GOCC_MITOTIC_SPINDLE_POLE	34	ENSRNOG00000018815/ENSRNOG00000005540/ENSRNOG00000015794/ENSRNOG00000012318/ENSRNOG00000043143/ENSRNOG00000022015/ENSRNOG00000009881/ENSRNOG00000018929/ENSRNOG00000025145/ENSRNOG00000005788/ENSRNOG00000006082/ENSRNOG00000014996/ENSRNOG00000000417/ENSRNOG00000021732/ENSRNOG00000004908/ENSRNOG00000015389/ENSRNOG00000001265/ENSRNOG00000029885/ENSRNOG00000014173/ENSRNOG00000003139/ENSRNOG00000012149	2.023913146	0.002796405	0
GOCC	GOCC_PHOTORECEPTOR_OUTER_SEGMENT	GOCC_PHOTORECEPTOR_OUTER_SEGMENT	71	ENSRNOG00000003633/ENSRNOG00000003955/ENSRNOG00000028380/ENSRNOG00000015101/ENSRNOG00000012396/ENSRNOG00000010348/ENSRNOG00000051529/ENSRNOG00000052061/ENSRNOG00000002932/ENSRNOG00000026171/ENSRNOG00000015816/ENSRNOG00000016670/ENSRNOG00000008807/ENSRNOG00000003013/ENSRNOG00000000606/ENSRNOG00000019340/ENSRNOG00000011847/ENSRNOG00000030212/ENSRNOG00000038868/ENSRNOG00000013641/ENSRNOG00000053893/ENSRNOG00000011144/ENSRNOG00000016545/ENSRNOG00000016108/ENSRNOG00000011363/ENSRNOG00000003875/ENSRNOG00000024085	1.867040663	0.003062463	0
GOCC	GOCC_ENDOCYTIC_VESICLE_MEMBRANE	GOCC_ENDOCYTIC_VESICLE_MEMBRANE	165	ENSRNOG00000065511/ENSRNOG00000002225/ENSRNOG00000000157/ENSRNOG00000012362/ENSRNOG00000019534/ENSRNOG00000015865/ENSRNOG00000011507/ENSRNOG00000037768/ENSRNOG00000021229/ENSRNOG00000056836/ENSRNOG00000053232/ENSRNOG00000022014/ENSRNOG00000001709/ENSRNOG00000015158/ENSRNOG00000018673/ENSRNOG00000014992/ENSRNOG00000013014/ENSRNOG00000019971/ENSRNOG00000000457/ENSRNOG00000058940/ENSRNOG00000009948/ENSRNOG00000008759/ENSRNOG00000008332/ENSRNOG00000013669/ENSRNOG00000063590/ENSRNOG00000013166/ENSRNOG00000002045/ENSRNOG00000015945/ENSRNOG00000011589/ENSRNOG00000010253/ENSRNOG00000061543/ENSRNOG00000019655/ENSRNOG00000006542/ENSRNOG00000008168/ENSRNOG00000012748/ENSRNOG00000014997/ENSRNOG00000023375/ENSRNOG00000048782/ENSRNOG00000019430/ENSRNOG00000036816/ENSRNOG00000008218/ENSRNOG00000018712/ENSRNOG00000021962/ENSRNOG00000014956/ENSRNOG00000057823/ENSRNOG00000025053/ENSRNOG00000052080/ENSRNOG00000000455/ENSRNOG00000018454/ENSRNOG00000042189/ENSRNOG00000018526/ENSRNOG00000016366/ENSRNOG00000018434/ENSRNOG00000005906/ENSRNOG00000004332/ENSRNOG00000033215/ENSRNOG00000023991/ENSRNOG00000018646/ENSRNOG00000003622/ENSRNOG00000014258/ENSRNOG00000032708/ENSRNOG00000018735/ENSRNOG00000021199/ENSRNOG00000003845/ENSRNOG00000007350	-1.626617158	0.003062463	0
GOCC	GOCC_BLOOD_MICROPARTICLE	GOCC_BLOOD_MICROPARTICLE	77	ENSRNOG00000016397/ENSRNOG00000001066/ENSRNOG00000007457/ENSRNOG00000003975/ENSRNOG00000007545/ENSRNOG00000002783/ENSRNOG00000034254/ENSRNOG00000017786/ENSRNOG00000014453/ENSRNOG00000017223/ENSRNOG00000002911/ENSRNOG00000036701/ENSRNOG00000019147/ENSRNOG00000030715/ENSRNOG00000048723/ENSRNOG00000020951/ENSRNOG00000011796/ENSRNOG00000029682/ENSRNOG00000029401/ENSRNOG00000047098/ENSRNOG00000009683/ENSRNOG00000010031/ENSRNOG00000007284/ENSRNOG00000018454/ENSRNOG00000014288/ENSRNOG00000012749/ENSRNOG00000011913/ENSRNOG00000070397/ENSRNOG00000066573/ENSRNOG00000051235/ENSRNOG00000015957/ENSRNOG00000012804	-1.866569401	0.003167656	0
GOCC	GOCC_DYNEIN_AXONEMAL_PARTICLE	GOCC_DYNEIN_AXONEMAL_PARTICLE	20	ENSRNOG00000001758/ENSRNOG00000006999/ENSRNOG00000021602/ENSRNOG00000013734/ENSRNOG00000038600/ENSRNOG00000024523/ENSRNOG00000031523/ENSRNOG00000024957	1.999838036	0.003362951	0
GOCC	GOCC_COPI_COATED_VESICLE	GOCC_COPI_COATED_VESICLE	22	ENSRNOG00000011014/ENSRNOG00000013889/ENSRNOG00000001053/ENSRNOG00000054603/ENSRNOG00000006247/ENSRNOG00000010474/ENSRNOG00000008519/ENSRNOG00000023668/ENSRNOG00000060723/ENSRNOG00000020178/ENSRNOG00000009896/ENSRNOG00000021082/ENSRNOG00000009225/ENSRNOG00000007901/ENSRNOG00000013234/ENSRNOG00000013577	-2.027438858	0.003372327	0
GOCC	GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	49	ENSRNOG00000049686/ENSRNOG00000020354/ENSRNOG00000019497/ENSRNOG00000008566/ENSRNOG00000022234/ENSRNOG00000012650/ENSRNOG00000019970/ENSRNOG00000020659/ENSRNOG00000015231/ENSRNOG00000019165/ENSRNOG00000018057/ENSRNOG00000006968/ENSRNOG00000036695/ENSRNOG00000014890/ENSRNOG00000020975/ENSRNOG00000021005/ENSRNOG00000009567/ENSRNOG00000020869/ENSRNOG00000014582/ENSRNOG00000017552/ENSRNOG00000023407/ENSRNOG00000062588/ENSRNOG00000018647/ENSRNOG00000037376/ENSRNOG00000042720/ENSRNOG00000019511/ENSRNOG00000012020/ENSRNOG00000020464	-1.884775672	0.004167304	0
GOCC	GOCC_MITOTIC_SPINDLE	GOCC_MITOTIC_SPINDLE	147	ENSRNOG00000046028/ENSRNOG00000018815/ENSRNOG00000004921/ENSRNOG00000015101/ENSRNOG00000030294/ENSRNOG00000005540/ENSRNOG00000015794/ENSRNOG00000012318/ENSRNOG00000024365/ENSRNOG00000010999/ENSRNOG00000010921/ENSRNOG00000021713/ENSRNOG00000043143/ENSRNOG00000022015/ENSRNOG00000009881/ENSRNOG00000009334/ENSRNOG00000052038/ENSRNOG00000005504/ENSRNOG00000002146/ENSRNOG00000018929/ENSRNOG00000025145/ENSRNOG00000038868/ENSRNOG00000005788/ENSRNOG00000018999/ENSRNOG00000017536/ENSRNOG00000006082/ENSRNOG00000014996/ENSRNOG00000004127/ENSRNOG00000011454/ENSRNOG00000000417/ENSRNOG00000021732/ENSRNOG00000016108/ENSRNOG00000060936/ENSRNOG00000017067/ENSRNOG00000011222/ENSRNOG00000004908/ENSRNOG00000015389/ENSRNOG00000020102/ENSRNOG00000005037/ENSRNOG00000000809/ENSRNOG00000033790/ENSRNOG00000001265/ENSRNOG00000004415/ENSRNOG00000029564/ENSRNOG00000029885/ENSRNOG00000026143/ENSRNOG00000009339/ENSRNOG00000002105/ENSRNOG00000015498/ENSRNOG00000013445/ENSRNOG00000014173/ENSRNOG00000003139/ENSRNOG00000012149/ENSRNOG00000024266/ENSRNOG00000011241/ENSRNOG00000051720/ENSRNOG00000017251/ENSRNOG00000042729/ENSRNOG00000009161	1.657655916	0.004299425	0
GOCC	GOCC_CYTOCHROME_COMPLEX	GOCC_CYTOCHROME_COMPLEX	33	ENSRNOG00000001170/ENSRNOG00000016660/ENSRNOG00000059061/ENSRNOG00000032134/ENSRNOG00000024309/ENSRNOG00000018281/ENSRNOG00000030237/ENSRNOG00000018740/ENSRNOG00000017817/ENSRNOG00000012457/ENSRNOG00000067060/ENSRNOG00000019851/ENSRNOG00000004526/ENSRNOG00000016952	-1.944610465	0.004927615	0
GOCC	GOCC_COATED_VESICLE_MEMBRANE	GOCC_COATED_VESICLE_MEMBRANE	152	ENSRNOG00000009042/ENSRNOG00000011014/ENSRNOG00000002225/ENSRNOG00000000557/ENSRNOG00000019534/ENSRNOG00000015865/ENSRNOG00000013889/ENSRNOG00000021229/ENSRNOG00000020279/ENSRNOG00000001053/ENSRNOG00000009236/ENSRNOG00000006247/ENSRNOG00000053232/ENSRNOG00000022014/ENSRNOG00000001709/ENSRNOG00000018673/ENSRNOG00000010474/ENSRNOG00000015753/ENSRNOG00000014992/ENSRNOG00000008519/ENSRNOG00000020247/ENSRNOG00000023668/ENSRNOG00000060723/ENSRNOG00000000007/ENSRNOG00000013690/ENSRNOG00000020178/ENSRNOG00000005229/ENSRNOG00000024470/ENSRNOG00000013972/ENSRNOG00000018200/ENSRNOG00000063590/ENSRNOG00000020650/ENSRNOG00000009896/ENSRNOG00000015945/ENSRNOG00000008890/ENSRNOG00000061543/ENSRNOG00000028930/ENSRNOG00000021082/ENSRNOG00000012748/ENSRNOG00000014997/ENSRNOG00000020853/ENSRNOG00000009225/ENSRNOG00000021962/ENSRNOG00000007901/ENSRNOG00000015202/ENSRNOG00000025344/ENSRNOG00000001415/ENSRNOG00000018454/ENSRNOG00000015393/ENSRNOG00000004332/ENSRNOG00000033215/ENSRNOG00000018646/ENSRNOG00000003284/ENSRNOG00000032708/ENSRNOG00000010688/ENSRNOG00000018735/ENSRNOG00000013577/ENSRNOG00000021199	-1.609093591	0.005045794	0
GOCC	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	57	ENSRNOG00000015335/ENSRNOG00000018795/ENSRNOG00000034237/ENSRNOG00000023344/ENSRNOG00000025936/ENSRNOG00000020674/ENSRNOG00000004741/ENSRNOG00000032825/ENSRNOG00000004214/ENSRNOG00000031315/ENSRNOG00000021035/ENSRNOG00000020618/ENSRNOG00000019971/ENSRNOG00000014641/ENSRNOG00000016220/ENSRNOG00000011876/ENSRNOG00000019007/ENSRNOG00000009378/ENSRNOG00000032847/ENSRNOG00000067139/ENSRNOG00000008140/ENSRNOG00000000505/ENSRNOG00000056765/ENSRNOG00000016896/ENSRNOG00000001148/ENSRNOG00000033803/ENSRNOG00000011494/ENSRNOG00000068956/ENSRNOG00000001611/ENSRNOG00000011138/ENSRNOG00000013874/ENSRNOG00000016269/ENSRNOG00000070974	-1.833067694	0.005626072	0
GOCC	GOCC_ENDOCYTIC_VESICLE	GOCC_ENDOCYTIC_VESICLE	296	ENSRNOG00000012362/ENSRNOG00000019534/ENSRNOG00000015865/ENSRNOG00000004249/ENSRNOG00000010944/ENSRNOG00000011507/ENSRNOG00000037768/ENSRNOG00000021229/ENSRNOG00000020279/ENSRNOG00000056836/ENSRNOG00000053232/ENSRNOG00000001795/ENSRNOG00000022014/ENSRNOG00000001709/ENSRNOG00000010984/ENSRNOG00000015158/ENSRNOG00000018673/ENSRNOG00000001480/ENSRNOG00000014992/ENSRNOG00000013014/ENSRNOG00000019971/ENSRNOG00000000457/ENSRNOG00000012840/ENSRNOG00000058940/ENSRNOG00000009948/ENSRNOG00000017703/ENSRNOG00000008759/ENSRNOG00000008332/ENSRNOG00000013669/ENSRNOG00000007744/ENSRNOG00000016539/ENSRNOG00000063590/ENSRNOG00000018399/ENSRNOG00000010682/ENSRNOG00000013166/ENSRNOG00000036701/ENSRNOG00000047235/ENSRNOG00000002045/ENSRNOG00000015945/ENSRNOG00000011589/ENSRNOG00000010253/ENSRNOG00000061543/ENSRNOG00000019655/ENSRNOG00000006542/ENSRNOG00000050223/ENSRNOG00000008168/ENSRNOG00000028946/ENSRNOG00000018087/ENSRNOG00000009615/ENSRNOG00000006832/ENSRNOG00000007345/ENSRNOG00000012748/ENSRNOG00000014997/ENSRNOG00000055226/ENSRNOG00000023375/ENSRNOG00000018566/ENSRNOG00000056009/ENSRNOG00000048782/ENSRNOG00000047098/ENSRNOG00000019430/ENSRNOG00000036816/ENSRNOG00000008218/ENSRNOG00000010131/ENSRNOG00000018712/ENSRNOG00000021962/ENSRNOG00000014956/ENSRNOG00000029047/ENSRNOG00000057823/ENSRNOG00000025053/ENSRNOG00000052080/ENSRNOG00000000455/ENSRNOG00000018454/ENSRNOG00000042189/ENSRNOG00000018526/ENSRNOG00000016366/ENSRNOG00000016733/ENSRNOG00000014135/ENSRNOG00000006940/ENSRNOG00000018434/ENSRNOG00000005906/ENSRNOG00000004332/ENSRNOG00000021157/ENSRNOG00000033215/ENSRNOG00000023991/ENSRNOG00000028566/ENSRNOG00000018646/ENSRNOG00000003622/ENSRNOG00000010626/ENSRNOG00000014258/ENSRNOG00000032708/ENSRNOG00000018735/ENSRNOG00000021199/ENSRNOG00000003845/ENSRNOG00000007350/ENSRNOG00000063244	-1.468535577	0.007682462	0
GOCC	GOCC_CHROMOCENTER	GOCC_CHROMOCENTER	14	ENSRNOG00000032183/ENSRNOG00000027596/ENSRNOG00000015921/ENSRNOG00000057458/ENSRNOG00000031431/ENSRNOG00000008689/ENSRNOG00000057464/ENSRNOG00000032929/ENSRNOG00000036841	1.995923924	0.008001908	0
GOCC	GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE	68	ENSRNOG00000021182/ENSRNOG00000012999/ENSRNOG00000016385/ENSRNOG00000005428/ENSRNOG00000014083/ENSRNOG00000020833/ENSRNOG00000009821/ENSRNOG00000050090/ENSRNOG00000011156/ENSRNOG00000012302/ENSRNOG00000019400/ENSRNOG00000009209/ENSRNOG00000006093/ENSRNOG00000030714/ENSRNOG00000005697/ENSRNOG00000000774/ENSRNOG00000007456/ENSRNOG00000015393/ENSRNOG00000047545/ENSRNOG00000006527	-1.746734963	0.008812699	0
GOCC	GOCC_PERICENTRIOLAR_MATERIAL	GOCC_PERICENTRIOLAR_MATERIAL	21	ENSRNOG00000004520/ENSRNOG00000014275/ENSRNOG00000005540/ENSRNOG00000026171/ENSRNOG00000000598/ENSRNOG00000004011/ENSRNOG00000013947/ENSRNOG00000005788/ENSRNOG00000010418/ENSRNOG00000016249/ENSRNOG00000042879/ENSRNOG00000000414/ENSRNOG00000015189	1.914371383	0.009031226	0
GOCC	GOCC_MYELIN_SHEATH	GOCC_MYELIN_SHEATH	40	ENSRNOG00000021472/ENSRNOG00000023338/ENSRNOG00000001329/ENSRNOG00000002419/ENSRNOG00000024039/ENSRNOG00000003276/ENSRNOG00000009629/ENSRNOG00000038328/ENSRNOG00000021023/ENSRNOG00000016516/ENSRNOG00000009033/ENSRNOG00000009149/ENSRNOG00000047505/ENSRNOG00000017601/ENSRNOG00000017496/ENSRNOG00000003338/ENSRNOG00000020102/ENSRNOG00000016558	1.904039104	0.009127866	0
GOCC	GOCC_CHROMOSOME_TELOMERIC_REGION	GOCC_CHROMOSOME_TELOMERIC_REGION	142	ENSRNOG00000006048/ENSRNOG00000013807/ENSRNOG00000011519/ENSRNOG00000012558/ENSRNOG00000007291/ENSRNOG00000015440/ENSRNOG00000019986/ENSRNOG00000030572/ENSRNOG00000055097/ENSRNOG00000005021/ENSRNOG00000003258/ENSRNOG00000007596/ENSRNOG00000025378/ENSRNOG00000007315/ENSRNOG00000022372/ENSRNOG00000015332/ENSRNOG00000015269/ENSRNOG00000012141/ENSRNOG00000000387/ENSRNOG00000008841/ENSRNOG00000003964/ENSRNOG00000016105/ENSRNOG00000017784/ENSRNOG00000011175/ENSRNOG00000004908/ENSRNOG00000059878/ENSRNOG00000020102/ENSRNOG00000014319/ENSRNOG00000000604/ENSRNOG00000008580/ENSRNOG00000025028/ENSRNOG00000008314/ENSRNOG00000015796/ENSRNOG00000008689/ENSRNOG00000036687/ENSRNOG00000027513/ENSRNOG00000008456/ENSRNOG00000016316/ENSRNOG00000033065/ENSRNOG00000012012/ENSRNOG00000069905/ENSRNOG00000032546/ENSRNOG00000024445/ENSRNOG00000010027/ENSRNOG00000001833/ENSRNOG00000003703/ENSRNOG00000014599/ENSRNOG00000036841/ENSRNOG00000018353/ENSRNOG00000011523/ENSRNOG00000006392/ENSRNOG00000011697/ENSRNOG00000009506/ENSRNOG00000015553/ENSRNOG00000003041/ENSRNOG00000037509/ENSRNOG00000038973/ENSRNOG00000054901/ENSRNOG00000007998/ENSRNOG00000025327/ENSRNOG00000056703/ENSRNOG00000011625/ENSRNOG00000049759/ENSRNOG00000071217/ENSRNOG00000019681/ENSRNOG00000016774/ENSRNOG00000020336/ENSRNOG00000054336/ENSRNOG00000013326	1.627183003	0.009127866	0
GOCC	GOCC_CILIARY_BASE	GOCC_CILIARY_BASE	38	ENSRNOG00000001758/ENSRNOG00000024468/ENSRNOG00000018905/ENSRNOG00000004520/ENSRNOG00000009203/ENSRNOG00000018327/ENSRNOG00000021839/ENSRNOG00000002873/ENSRNOG00000008691/ENSRNOG00000019779/ENSRNOG00000012866/ENSRNOG00000024957/ENSRNOG00000012697/ENSRNOG00000016338/ENSRNOG00000003901/ENSRNOG00000007850/ENSRNOG00000010311/ENSRNOG00000020284/ENSRNOG00000008891/ENSRNOG00000007692/ENSRNOG00000009079	1.869051582	0.010233827	0
GOCC	GOCC_INTEGRATOR_COMPLEX	GOCC_INTEGRATOR_COMPLEX	15	ENSRNOG00000001808/ENSRNOG00000009873/ENSRNOG00000003576/ENSRNOG00000008124/ENSRNOG00000046662/ENSRNOG00000055331/ENSRNOG00000056907/ENSRNOG00000004263	1.949674979	0.01055065	0
GOCC	GOCC_CAJAL_BODY	GOCC_CAJAL_BODY	55	ENSRNOG00000010160/ENSRNOG00000000493/ENSRNOG00000058561/ENSRNOG00000016486/ENSRNOG00000018067/ENSRNOG00000025629/ENSRNOG00000009935/ENSRNOG00000009846/ENSRNOG00000019824/ENSRNOG00000005433/ENSRNOG00000009437/ENSRNOG00000017647/ENSRNOG00000057458/ENSRNOG00000024870/ENSRNOG00000011175/ENSRNOG00000045860/ENSRNOG00000024934/ENSRNOG00000021637/ENSRNOG00000008156/ENSRNOG00000063018/ENSRNOG00000057464/ENSRNOG00000001727/ENSRNOG00000005184	1.745448984	0.014288551	0
GOCC	GOCC_SMALL_RIBOSOMAL_SUBUNIT	GOCC_SMALL_RIBOSOMAL_SUBUNIT	66	ENSRNOG00000048927/ENSRNOG00000060449/ENSRNOG00000015479/ENSRNOG00000019971/ENSRNOG00000000471/ENSRNOG00000003201/ENSRNOG00000021224/ENSRNOG00000054626/ENSRNOG00000011893/ENSRNOG00000016580/ENSRNOG00000019453/ENSRNOG00000008555/ENSRNOG00000037897/ENSRNOG00000017418/ENSRNOG00000018645/ENSRNOG00000019106/ENSRNOG00000024603/ENSRNOG00000018320/ENSRNOG00000052620/ENSRNOG00000016961/ENSRNOG00000008373/ENSRNOG00000003797/ENSRNOG00000014179/ENSRNOG00000033152/ENSRNOG00000019949/ENSRNOG00000018774/ENSRNOG00000019511/ENSRNOG00000031041/ENSRNOG00000027503/ENSRNOG00000058909/ENSRNOG00000016411/ENSRNOG00000038746	-1.746152481	0.015233592	0
GOCC	GOCC_TRANSPORT_VESICLE	GOCC_TRANSPORT_VESICLE	362	ENSRNOG00000007946/ENSRNOG00000006130/ENSRNOG00000018321/ENSRNOG00000017108/ENSRNOG00000014361/ENSRNOG00000050547/ENSRNOG00000053700/ENSRNOG00000007581/ENSRNOG00000005355/ENSRNOG00000056612/ENSRNOG00000011904/ENSRNOG00000019318/ENSRNOG00000017333/ENSRNOG00000051688/ENSRNOG00000009967/ENSRNOG00000009042/ENSRNOG00000019028/ENSRNOG00000019219/ENSRNOG00000011014/ENSRNOG00000007439/ENSRNOG00000000557/ENSRNOG00000017463/ENSRNOG00000019718/ENSRNOG00000023935/ENSRNOG00000011507/ENSRNOG00000016571/ENSRNOG00000013889/ENSRNOG00000020279/ENSRNOG00000001053/ENSRNOG00000006247/ENSRNOG00000023816/ENSRNOG00000022014/ENSRNOG00000018673/ENSRNOG00000010474/ENSRNOG00000026662/ENSRNOG00000008157/ENSRNOG00000003864/ENSRNOG00000014992/ENSRNOG00000005003/ENSRNOG00000003872/ENSRNOG00000020247/ENSRNOG00000008394/ENSRNOG00000005457/ENSRNOG00000059720/ENSRNOG00000060723/ENSRNOG00000070897/ENSRNOG00000013690/ENSRNOG00000009932/ENSRNOG00000020233/ENSRNOG00000020178/ENSRNOG00000005229/ENSRNOG00000055962/ENSRNOG00000024470/ENSRNOG00000013972/ENSRNOG00000015019/ENSRNOG00000021182/ENSRNOG00000029165/ENSRNOG00000018200/ENSRNOG00000024349/ENSRNOG00000014928/ENSRNOG00000020650/ENSRNOG00000014785/ENSRNOG00000007364/ENSRNOG00000010682/ENSRNOG00000016818/ENSRNOG00000016763/ENSRNOG00000002364/ENSRNOG00000031536/ENSRNOG00000001807/ENSRNOG00000008890/ENSRNOG00000052549/ENSRNOG00000017673/ENSRNOG00000018998/ENSRNOG00000008000/ENSRNOG00000050090/ENSRNOG00000052499/ENSRNOG00000031814/ENSRNOG00000016770/ENSRNOG00000021082/ENSRNOG00000033280/ENSRNOG00000003526/ENSRNOG00000024207/ENSRNOG00000046227/ENSRNOG00000014997/ENSRNOG00000020853/ENSRNOG00000006894/ENSRNOG00000000693/ENSRNOG00000029912/ENSRNOG00000022043/ENSRNOG00000007613/ENSRNOG00000056009/ENSRNOG00000057290/ENSRNOG00000011582/ENSRNOG00000016752/ENSRNOG00000009225/ENSRNOG00000011460/ENSRNOG00000019587/ENSRNOG00000005108/ENSRNOG00000030714/ENSRNOG00000007901/ENSRNOG00000015202/ENSRNOG00000020245/ENSRNOG00000001416/ENSRNOG00000001415/ENSRNOG00000018094/ENSRNOG00000018958/ENSRNOG00000018526/ENSRNOG00000016733/ENSRNOG00000000774/ENSRNOG00000015393/ENSRNOG00000016103/ENSRNOG00000033215/ENSRNOG00000007104/ENSRNOG00000048462/ENSRNOG00000011054/ENSRNOG00000017226/ENSRNOG00000008600/ENSRNOG00000032708/ENSRNOG00000010688/ENSRNOG00000018735/ENSRNOG00000006204/ENSRNOG00000013577	-1.381748469	0.016177559	0
GOCC	GOCC_COPI_COATED_VESICLE_MEMBRANE	GOCC_COPI_COATED_VESICLE_MEMBRANE	18	ENSRNOG00000011014/ENSRNOG00000013889/ENSRNOG00000001053/ENSRNOG00000006247/ENSRNOG00000010474/ENSRNOG00000008519/ENSRNOG00000023668/ENSRNOG00000060723/ENSRNOG00000020178/ENSRNOG00000009896/ENSRNOG00000021082/ENSRNOG00000009225/ENSRNOG00000013577	-1.917741622	0.018835189	0
